origin_month,payment_month,development_month,member_months,seasonal_index,incremental_paid,cumulative_paid
2024-02,2025-03,13,91608,1.086112,191940783.09,26079085532.13
2024-02,2025-04,14,91608,1.086112,184015424.42,26263100956.56
2024-02,2025-05,15,91608,1.086112,154909330.24,26418010286.79
2024-02,2025-06,16,91608,1.086112,127440825.8,26545451112.59
2024-02,2025-07,17,91608,1.086112,114786264.05,26660237376.65
2024-02,2025-08,18,91608,1.086112,95731472.66,26755968849.3
2024-02,2025-09,19,91608,1.086112,89695885.51,26845664734.81
2024-02,2025-10,20,91608,1.086112,82460654.96,26928125389.78
2024-02,2025-11,21,91608,1.086112,75364123.91,27003489513.69
2024-02,2025-12,22,91608,1.086112,63800190.34,27067289704.03
2024-03,2024-03,0,91206,1.064151,7676172967.36,7676172967.36
2024-03,2024-04,1,91206,1.064151,5626994691.26,13303167658.62
2024-03,2024-05,2,91206,1.064151,3703068608.2,17006236266.82
2024-03,2024-06,3,91206,1.064151,2869858882.96,19876095149.79
2024-03,2024-07,4,91206,1.064151,2008184754.46,21884279904.25
2024-03,2024-08,5,91206,1.064151,1428671832.69,23312951736.93
2024-03,2024-09,6,91206,1.064151,1137223725.75,24450175462.69
2024-03,2024-10,7,91206,1.064151,850685323.7,25300860786.39
2024-03,2024-11,8,91206,1.064151,631891033.19,25932751819.57
2024-03,2024-12,9,91206,1.064151,492356862.57,26425108682.14
2024-03,2025-01,10,91206,1.064151,395579792.88,26820688475.01
2024-03,2025-02,11,91206,1.064151,337079079.39,27157767554.4
2024-03,2025-03,12,91206,1.064151,261757685.38,27419525239.78
2024-03,2025-04,13,91206,1.064151,231455738.9,27650980978.67
2024-03,2025-05,14,91206,1.064151,188090012.14,27839070990.82
2024-03,2025-06,15,91206,1.064151,158900843.18,27997971834.0
2024-03,2025-07,16,91206,1.064151,144641587.02,28142613421.01
2024-03,2025-08,17,91206,1.064151,116368534.5,28258981955.51
2024-03,2025-09,18,91206,1.064151,92904183.5,28351886139.01
2024-03,2025-10,19,91206,1.064151,107437559.97,28459323698.98
2024-03,2025-11,20,91206,1.064151,83037752.66,28542361451.64
2024-03,2025-12,21,91206,1.064151,72478267.45,28614839719.09
2024-04,2024-04,0,91344,1.025,7305275466.55,7305275466.55
2024-04,2024-05,1,91344,1.025,5403337655.19,12708613121.74
2024-04,2024-06,2,91344,1.025,3727404087.21,16436017208.95
2024-04,2024-07,3,91344,1.025,2692334355.71,19128351564.66
2024-04,2024-08,4,91344,1.025,1895463539.11,21023815103.78
2024-04,2024-09,5,91344,1.025,1388608911.5,22412424015.27
2024-04,2024-10,6,91344,1.025,1001480310.07,23413904325.34
2024-04,2024-11,7,91344,1.025,769637976.39,24183542301.73
2024-04,2024-12,8,91344,1.025,566049074.51,24749591376.24
2024-04,2025-01,9,91344,1.025,482557620.61,25232148996.85
2024-04,2025-02,10,91344,1.025,411589218.23,25643738215.07
2024-04,2025-03,11,91344,1.025,308322891.66,25952061106.73
2024-04,2025-04,12,91344,1.025,240403171.16,26192464277.89
2024-04,2025-05,13,91344,1.025,210491413.84,26402955691.73
2024-04,2025-06,14,91344,1.025,165601086.29,26568556778.01
2024-04,2025-07,15,91344,1.025,142764904.14,26711321682.15
2024-04,2025-08,16,91344,1.025,135335008.95,26846656691.1
2024-04,2025-09,17,91344,1.025,120806246.27,26967462937.36
2024-04,2025-10,18,91344,1.025,96628492.86,27064091430.23
2024-04,2025-11,19,91344,1.025,91771942.47,27155863372.7
2024-04,2025-12,20,91344,1.025,74250826.33,27230114199.02
2024-05,2024-05,0,91254,0.979151,7022626974.94,7022626974.94
2024-05,2024-06,1,91254,0.979151,4736835329.83,11759462304.77
2024-05,2024-07,2,91254,0.979151,3454444196.43,15213906501.2
2024-05,2024-08,3,91254,0.979151,2366934869.96,17580841371.15
2024-05,2024-09,4,91254,0.979151,1873975682.72,19454817053.87
2024-05,2024-10,5,91254,0.979151,1207026445.51,20661843499.39
2024-05,2024-11,6,91254,0.979151,890991150.19,21552834649.57
2024-05,2024-12,7,91254,0.979151,647349757.98,22200184407.55
2024-05,2025-01,8,91254,0.979151,565122557.69,22765306965.24
2024-05,2025-02,9,91254,0.979151,385199129.58,23150506094.83
2024-05,2025-03,10,91254,0.979151,347660146.66,23498166241.49
2024-05,2025-04,11,91254,0.979151,284362172.42,23782528413.9
2024-05,2025-05,12,91254,0.979151,247490293.32,24030018707.23
2024-05,2025-06,13,91254,0.979151,201457066.36,24231475773.58
2024-05,2025-07,14,91254,0.979151,171460281.12,24402936054.7
2024-05,2025-08,15,91254,0.979151,141753447.94,24544689502.65
2024-05,2025-09,16,91254,0.979151,121994385.03,24666683887.68
2024-05,2025-10,17,91254,0.979151,109738790.89,24776422678.57
2024-05,2025-11,18,91254,0.979151,88771106.87,24865193785.44
2024-05,2025-12,19,91254,0.979151,76791196.17,24941984981.62
2024-06,2024-06,0,92009,0.938888,7206350814.06,7206350814.06
2024-06,2024-07,1,92009,0.938888,4733561035.49,11939911849.55
2024-06,2024-08,2,92009,0.938888,3601189357.38,15541101206.92
2024-06,2024-09,3,92009,0.938888,2468380852.8,18009482059.73
2024-06,2024-10,4,92009,0.938888,1730217108.19,19739699167.92
2024-06,2024-11,5,92009,0.938888,1202688874.53,20942388042.45
2024-06,2024-12,6,92009,0.938888,994469197.01,21936857239.46
2024-06,2025-01,7,92009,0.938888,729939090.45,22666796329.91
2024-06,2025-02,8,92009,0.938888,563661431.39,23230457761.3
2024-06,2025-03,9,92009,0.938888,475457761.72,23705915523.02
2024-06,2025-04,10,92009,0.938888,325623992.2,24031539515.22
2024-06,2025-05,11,92009,0.938888,290786941.19,24322326456.41
2024-06,2025-06,12,92009,0.938888,247070310.52,24569396766.92
2024-06,2025-07,13,92009,0.938888,185885190.68,24755281957.61
2024-06,2025-08,14,92009,0.938888,151463878.26,24906745835.87
2024-06,2025-09,15,92009,0.938888,154016908.91,25060762744.78
2024-06,2025-10,16,92009,0.938888,114110964.35,25174873709.13
2024-06,2025-11,17,92009,0.938888,119396457.08,25294270166.21
2024-06,2025-12,18,92009,0.938888,93107801.67,25387377967.88
2024-07,2024-07,0,91643,0.915,6939521861.55,6939521861.55
2024-07,2024-08,1,91643,0.915,4641036439.45,11580558301.0
2024-07,2024-09,2,91643,0.915,3399897133.3,14980455434.3
2024-07,2024-10,3,91643,0.915,2318887079.48,17299342513.78
2024-07,2024-11,4,91643,0.915,1715006157.51,19014348671.28
2024-07,2024-12,5,91643,0.915,1190587937.42,20204936608.71
2024-07,2025-01,6,91643,0.915,900292052.66,21105228661.37
2024-07,2025-02,7,91643,0.915,709120240.77,21814348902.14
2024-07,2025-03,8,91643,0.915,546427405.03,22360776307.16
2024-07,2025-04,9,91643,0.915,416509199.46,22777285506.62
2024-07,2025-05,10,91643,0.915,361437962.82,23138723469.44
2024-07,2025-06,11,91643,0.915,273482008.3,23412205477.74
2024-07,2025-07,12,91643,0.915,249501413.58,23661706891.32
2024-07,2025-08,13,91643,0.915,184805643.03,23846512534.35
2024-07,2025-09,14,91643,0.915,157752430.16,24004264964.5
2024-07,2025-10,15,91643,0.915,153627259.49,24157892223.99
2024-07,2025-11,16,91643,0.915,118653930.25,24276546154.24
2024-07,2025-12,17,91643,0.915,95366494.41,24371912648.66
2024-08,2024-08,0,91600,0.913888,6783795765.02,6783795765.02
2024-08,2024-09,1,91600,0.913888,4651658795.67,11435454560.69
2024-08,2024-10,2,91600,0.913888,3356243798.54,14791698359.23
2024-08,2024-11,3,91600,0.913888,2303585893.7,17095284252.93
2024-08,2024-12,4,91600,0.913888,1745421506.75,18840705759.68
2024-08,2025-01,5,91600,0.913888,1197377564.76,20038083324.44
2024-08,2025-02,6,91600,0.913888,987171350.9,21025254675.34
2024-08,2025-03,7,91600,0.913888,732947772.36,21758202447.7
2024-08,2025-04,8,91600,0.913888,478761059.52,22236963507.22
2024-08,2025-05,9,91600,0.913888,439512196.79,22676475704.01
2024-08,2025-06,10,91600,0.913888,337751837.3,23014227541.31
2024-08,2025-07,11,91600,0.913888,277796816.18,23292024357.48
2024-08,2025-08,12,91600,0.913888,224149978.21,23516174335.69
2024-08,2025-09,13,91600,0.913888,180307563.3,23696481898.99
2024-08,2025-10,14,91600,0.913888,166943259.84,23863425158.83
2024-08,2025-11,15,91600,0.913888,136216169.72,23999641328.55
2024-08,2025-12,16,91600,0.913888,117956177.53,24117597506.08
2024-09,2024-09,0,92839,0.935849,7133673400.3,7133673400.3
2024-09,2024-10,1,92839,0.935849,5045956496.22,12179629896.52
2024-09,2024-11,2,92839,0.935849,3342145082.68,15521774979.21
2024-09,2024-12,3,92839,0.935849,2514404785.12,18036179764.32
2024-09,2025-01,4,92839,0.935849,1931174801.36,19967354565.68
2024-09,2025-02,5,92839,0.935849,1335860981.01,21303215546.69
2024-09,2025-03,6,92839,0.935849,926676704.54,22229892251.23
2024-09,2025-04,7,92839,0.935849,754680952.96,22984573204.19
2024-09,2025-05,8,92839,0.935849,576676546.98,23561249751.17
2024-09,2025-06,9,92839,0.935849,488830906.99,24050080658.16
2024-09,2025-07,10,92839,0.935849,341383066.41,24391463724.58
2024-09,2025-08,11,92839,0.935849,309711416.19,24701175140.77
2024-09,2025-09,12,92839,0.935849,233765032.98,24934940173.74
2024-09,2025-10,13,92839,0.935849,191170470.24,25126110643.98
2024-09,2025-11,14,92839,0.935849,156218682.36,25282329326.34
2024-09,2025-12,15,92839,0.935849,160932109.43,25443261435.77
2024-10,2024-10,0,92635,0.975,7507556095.95,7507556095.95
2024-10,2024-11,1,92635,0.975,5101314126.0,12608870221.94
2024-10,2024-12,2,92635,0.975,3454665261.89,16063535483.83
2024-10,2025-01,3,92635,0.975,2563777067.12,18627312550.95
2024-10,2025-02,4,92635,0.975,1884695894.27,20512008445.23
2024-10,2025-03,5,92635,0.975,1361309276.28,21873317721.5
2024-10,2025-04,6,92635,0.975,1016150818.41,22889468539.91
2024-10,2025-05,7,92635,0.975,766113508.64,23655582048.55
2024-10,2025-06,8,92635,0.975,593048267.06,24248630315.61
2024-10,2025-07,9,92635,0.975,462412613.79,24711042929.41
2024-10,2025-08,10,92635,0.975,352498253.56,25063541182.97
2024-10,2025-09,11,92635,0.975,296659032.28,25360200215.25
2024-10,2025-10,12,92635,0.975,251302693.43,25611502908.69
2024-10,2025-11,13,92635,0.975,190602836.25,25802105744.94
2024-10,2025-12,14,92635,0.975,185673840.45,25987779585.39
2024-11,2024-11,0,91974,1.020849,7506388127.99,7506388127.99
2024-11,2024-12,1,91974,1.020849,5212480234.81,12718868362.8
2024-11,2025-01,2,91974,1.020849,3817755963.14,16536624325.95
2024-11,2025-02,3,91974,1.020849,2510502188.21,19047126514.16
2024-11,2025-03,4,91974,1.020849,2091475573.52,21138602087.68
2024-11,2025-04,5,91974,1.020849,1409663487.25,22548265574.93
2024-11,2025-05,6,91974,1.020849,992948821.93,23541214396.86
2024-11,2025-06,7,91974,1.020849,722811781.31,24264026178.17
2024-11,2025-07,8,91974,1.020849,603629516.99,24867655695.16
2024-11,2025-08,9,91974,1.020849,462194520.94,25329850216.1
2024-11,2025-09,10,91974,1.020849,344712341.33,25674562557.43
2024-11,2025-10,11,91974,1.020849,302667680.99,25977230238.42
2024-11,2025-11,12,91974,1.020849,238213531.32,26215443769.73
2024-11,2025-12,13,91974,1.020849,201010235.08,26416454004.81
2024-12,2024-12,0,93733,1.061112,8317846448.35,8317846448.35
2024-12,2025-01,1,93733,1.061112,5716484791.34,14034331239.69
2024-12,2025-02,2,93733,1.061112,3908382981.05,17942714220.74
2024-12,2025-03,3,93733,1.061112,2974111573.67,20916825794.41
2024-12,2025-04,4,93733,1.061112,2136696926.68,23053522721.09
2024-12,2025-05,5,93733,1.061112,1601539492.76,24655062213.84
2024-12,2025-06,6,93733,1.061112,1121223273.67,25776285487.52
2024-12,2025-07,7,93733,1.061112,868806896.26,26645092383.78
2024-12,2025-08,8,93733,1.061112,654075714.46,27299168098.24
2024-12,2025-09,9,93733,1.061112,523733669.44,27822901767.67
2024-12,2025-10,10,93733,1.061112,404010075.9,28226911843.58
2024-12,2025-11,11,93733,1.061112,332762132.64,28559673976.22
2024-12,2025-12,12,93733,1.061112,297871410.86,28857545387.07
2025-01,2025-01,0,93074,1.085,8384841616.33,8384841616.33
2025-01,2025-02,1,93074,1.085,6193352131.12,14578193747.45
2025-01,2025-03,2,93074,1.085,3945700608.27,18523894355.72
2025-01,2025-04,3,93074,1.085,2956748314.2,21480642669.92
2025-01,2025-05,4,93074,1.085,2179193159.3,23659835829.22
2025-01,2025-06,5,93074,1.085,1591136649.98,25250972479.19
2025-01,2025-07,6,93074,1.085,1121609142.7,26372581621.9
2025-01,2025-08,7,93074,1.085,859045738.56,27231627360.45
2025-01,2025-09,8,93074,1.085,658948220.43,27890575580.88
2025-01,2025-10,9,93074,1.085,518414493.04,28408990073.92
2025-01,2025-11,10,93074,1.085,442163356.14,28851153430.06
2025-01,2025-12,11,93074,1.085,335915614.17,29187069044.23
2025-02,2025-02,0,94727,1.086112,8182127396.4,8182127396.4
2025-02,2025-03,1,94727,1.086112,5781487161.67,13963614558.08
2025-02,2025-04,2,94727,1.086112,4324963794.52,18288578352.59
2025-02,2025-05,3,94727,1.086112,2844246161.83,21132824514.42
2025-02,2025-06,4,94727,1.086112,2036218293.56,23169042807.98
2025-02,2025-07,5,94727,1.086112,1656800356.15,24825843164.14
2025-02,2025-08,6,94727,1.086112,1130511107.74,25956354271.88
2025-02,2025-09,7,94727,1.086112,849948025.56,26806302297.44
2025-02,2025-10,8,94727,1.086112,606052530.49,27412354827.93
2025-02,2025-11,9,94727,1.086112,490121698.16,27902476526.09
2025-02,2025-12,10,94727,1.086112,433227570.99,28335704097.08
2025-03,2025-03,0,94304,1.064151,8350388271.16,8350388271.16
2025-03,2025-04,1,94304,1.064151,5662585497.8,14012973768.95
2025-03,2025-05,2,94304,1.064151,4051793845.41,18064767614.36
2025-03,2025-06,3,94304,1.064151,2871486445.19,20936254059.55
2025-03,2025-07,4,94304,1.064151,1916159952.92,22852414012.47
2025-03,2025-08,5,94304,1.064151,1541700257.77,24394114270.23
2025-03,2025-09,6,94304,1.064151,1014057943.72,25408172213.96
2025-03,2025-10,7,94304,1.064151,829192400.22,26237364614.18
2025-03,2025-11,8,94304,1.064151,615398989.1,26852763603.27
2025-03,2025-12,9,94304,1.064151,522167123.62,27374930726.89
2025-04,2025-04,0,93088,1.025,8900372546.11,8900372546.11
2025-04,2025-05,1,93088,1.025,5576369552.61,14476742098.73
2025-04,2025-06,2,93088,1.025,4189880566.9,18666622665.63
2025-04,2025-07,3,93088,1.025,3018198849.46,21684821515.09
2025-04,2025-08,4,93088,1.025,2087523986.96,23772345502.05
2025-04,2025-09,5,93088,1.025,1441847211.3,25214192713.35
2025-04,2025-10,6,93088,1.025,1069545733.2,26283738446.55
2025-04,2025-11,7,93088,1.025,810575457.47,27094313904.03
2025-04,2025-12,8,93088,1.025,556824738.66,27651138642.69
2025-05,2025-05,0,95196,0.979151,7885427063.83,7885427063.83
2025-05,2025-06,1,95196,0.979151,5511306651.15,13396733714.98
2025-05,2025-07,2,95196,0.979151,3780211941.54,17176945656.52
2025-05,2025-08,3,95196,0.979151,2707638742.56,19884584399.08
2025-05,2025-09,4,95196,0.979151,2001306507.91,21885890907.0
2025-05,2025-10,5,95196,0.979151,1445306180.29,23331197087.29
2025-05,2025-11,6,95196,0.979151,1114027061.38,24445224148.67
2025-05,2025-12,7,95196,0.979151,768084456.44,25213308605.1
2025-06,2025-06,0,94863,0.938888,7579420362.29,7579420362.29
2025-06,2025-07,1,94863,0.938888,5278676826.13,12858097188.42
2025-06,2025-08,2,94863,0.938888,3562788701.94,16420885890.37
2025-06,2025-09,3,94863,0.938888,2541190213.54,18962076103.9
2025-06,2025-10,4,94863,0.938888,1881925750.07,20844001853.97
2025-06,2025-11,5,94863,0.938888,1458381150.96,22302383004.93
2025-06,2025-12,6,94863,0.938888,1007884399.93,23310267404.87
2025-07,2025-07,0,95897,0.915,7534976549.82,7534976549.82
2025-07,2025-08,1,95897,0.915,5430093225.08,12965069774.89
2025-07,2025-09,2,95897,0.915,3481316984.61,16446386759.5
2025-07,2025-10,3,95897,0.915,2617615157.51,19064001917.02
2025-07,2025-11,4,95897,0.915,1830791055.39,20894792972.41
2025-07,2025-12,5,95897,0.915,1325139514.77,22219932487.18
2025-08,2025-08,0,95913,0.913888,7172357884.79,7172357884.79
2025-08,2025-09,1,95913,0.913888,5036421734.6,12208779619.39
2025-08,2025-10,2,95913,0.913888,3553964691.21,15762744310.6
2025-08,2025-11,3,95913,0.913888,2576298079.86,18339042390.46
2025-08,2025-12,4,95913,0.913888,1834362446.84,20173404837.29
2025-09,2025-09,0,95980,0.935849,8171124733.33,8171124733.33
2025-09,2025-10,1,95980,0.935849,5453030625.82,13624155359.15
2025-09,2025-11,2,95980,0.935849,3569265056.25,17193420415.4
2025-09,2025-12,3,95980,0.935849,2875320976.73,20068741392.13
2025-10,2025-10,0,96245,0.975,8096035850.8,8096035850.8
2025-10,2025-11,1,96245,0.975,5510546323.87,13606582174.67
2025-10,2025-12,2,96245,0.975,3987271787.5,17593853962.17
2025-11,2025-11,0,96608,1.020849,8375504500.17,8375504500.17
2025-11,2025-12,1,96608,1.020849,6159064202.73,14534568702.9
2025-12,2025-12,0,94714,1.061112,8835420903.76,8835420903.76
